Resume_ID,Resume_Category,Top_Matched_Jobs,Job_IDs,Similarities
870,Blockchain,"['Web Developer', 'Software Engineer (JavaScript Backend)', 'Web Developer']","[63, 35, 67]","[0.13839125208587508, 0.13506735259725478, 0.11147507018545223]"
871,Blockchain,"['Data Analyst - job post', 'Data Engineer Intern - job post', 'System Software Development Engineer - Entry Level']","[866, 964, 676]","[0.1657373041016881, 0.109439021853726, 0.10824920729012862]"
872,Blockchain,"['Manager, Business Strategy And Operations', 'Aide maîtresse maternelle - job post', 'Business Development Manager (Monsey)']","[512, 909, 430]","[0.10467564804731164, 0.09839433993647428, 0.09144020942597261]"
873,Blockchain,"['Senior Full Stack Software Engineer- Remote', 'Web Developer', 'Full Stack Web Developer']","[374, 63, 62]","[0.1288918653283625, 0.12833521905785464, 0.10552624058004696]"
874,Blockchain,"['Project Manager, Construction Manager (Remote), Project ...', 'Remote Project Manager', 'Construction Project Manager- (Remote in Detroit, Cleveland, or...']","[409, 347, 411]","[0.14684179749741982, 0.11937038573820083, 0.11919861673984468]"
875,Blockchain,"['Web Developer', 'Software Engineer (JavaScript Backend)', 'Web Developer']","[63, 35, 67]","[0.13839125208587508, 0.13506735259725478, 0.11147507018545223]"
876,Blockchain,"['Data Analyst - job post', 'Data Engineer Intern - job post', 'System Software Development Engineer - Entry Level']","[866, 964, 676]","[0.1657373041016881, 0.109439021853726, 0.10824920729012862]"
877,Blockchain,"['Manager, Business Strategy And Operations', 'Aide maîtresse maternelle - job post', 'Business Development Manager (Monsey)']","[512, 909, 430]","[0.10467564804731164, 0.09839433993647428, 0.09144020942597261]"
878,Blockchain,"['Senior Full Stack Software Engineer- Remote', 'Web Developer', 'Full Stack Web Developer']","[374, 63, 62]","[0.1288918653283625, 0.12833521905785464, 0.10552624058004696]"
879,Blockchain,"['Project Manager, Construction Manager (Remote), Project ...', 'Remote Project Manager', 'Construction Project Manager- (Remote in Detroit, Cleveland, or...']","[409, 347, 411]","[0.14684179749741982, 0.11937038573820083, 0.11919861673984468]"
880,Blockchain,"['Web Developer', 'Software Engineer (JavaScript Backend)', 'Web Developer']","[63, 35, 67]","[0.13839125208587508, 0.13506735259725478, 0.11147507018545223]"
881,Blockchain,"['Data Analyst - job post', 'Data Engineer Intern - job post', 'System Software Development Engineer - Entry Level']","[866, 964, 676]","[0.1657373041016881, 0.109439021853726, 0.10824920729012862]"
882,Blockchain,"['Manager, Business Strategy And Operations', 'Aide maîtresse maternelle - job post', 'Business Development Manager (Monsey)']","[512, 909, 430]","[0.10467564804731164, 0.09839433993647428, 0.09144020942597261]"
883,Blockchain,"['Senior Full Stack Software Engineer- Remote', 'Web Developer', 'Full Stack Web Developer']","[374, 63, 62]","[0.1288918653283625, 0.12833521905785464, 0.10552624058004696]"
884,Blockchain,"['Project Manager, Construction Manager (Remote), Project ...', 'Remote Project Manager', 'Construction Project Manager- (Remote in Detroit, Cleveland, or...']","[409, 347, 411]","[0.14684179749741982, 0.11937038573820083, 0.11919861673984468]"
885,Blockchain,"['Web Developer', 'Software Engineer (JavaScript Backend)', 'Web Developer']","[63, 35, 67]","[0.13839125208587508, 0.13506735259725478, 0.11147507018545223]"
886,Blockchain,"['Data Analyst - job post', 'Data Engineer Intern - job post', 'System Software Development Engineer - Entry Level']","[866, 964, 676]","[0.1657373041016881, 0.109439021853726, 0.10824920729012862]"
887,Blockchain,"['Manager, Business Strategy And Operations', 'Aide maîtresse maternelle - job post', 'Business Development Manager (Monsey)']","[512, 909, 430]","[0.10467564804731164, 0.09839433993647428, 0.09144020942597261]"
888,Blockchain,"['Senior Full Stack Software Engineer- Remote', 'Web Developer', 'Full Stack Web Developer']","[374, 63, 62]","[0.1288918653283625, 0.12833521905785464, 0.10552624058004696]"
889,Blockchain,"['Project Manager, Construction Manager (Remote), Project ...', 'Remote Project Manager', 'Construction Project Manager- (Remote in Detroit, Cleveland, or...']","[409, 347, 411]","[0.14684179749741982, 0.11937038573820083, 0.11919861673984468]"
890,Blockchain,"['Web Developer', 'Software Engineer (JavaScript Backend)', 'Web Developer']","[63, 35, 67]","[0.13839125208587508, 0.13506735259725478, 0.11147507018545223]"
891,Blockchain,"['Data Analyst - job post', 'Data Engineer Intern - job post', 'System Software Development Engineer - Entry Level']","[866, 964, 676]","[0.1657373041016881, 0.109439021853726, 0.10824920729012862]"
892,Testing,"['Software test Engineer ( Entry Level )', 'test', 'Wordpress Web Developer']","[675, 607, 13]","[0.12004082937701493, 0.10066107654662318, 0.09575316713029683]"
893,Testing,"['Firmware Test Engineer', 'Quality Assurance (QA) Engineer - job post', 'Software test Engineer ( Entry Level )']","[142, 875, 675]","[0.1348539287812194, 0.11579892032272246, 0.09774516389258325]"
894,Testing,"['Test position', 'Quality Assurance (QA) Engineer - job post', 'Software test Engineer ( Entry Level )']","[281, 875, 675]","[0.37082486970489154, 0.19988240524871145, 0.18564023160818138]"
895,Testing,"['Salesforce.com QA Tester', 'Bulk Product Testing Coordinator', 'Quality Assurance (QA) Engineer - job post']","[146, 145, 875]","[0.18312610380089078, 0.1822474268685206, 0.1819568783924748]"
896,Testing,"['Test position', 'Quality Assurance (QA) Engineer - job post', 'Software test Engineer ( Entry Level )']","[281, 875, 675]","[0.2210388909491222, 0.21754092024779825, 0.2119602218890731]"
897,Testing,"['Project Management Administrator', 'Water Resources Project Manager', 'Project Manager, Construction Manager (Remote), Project ...']","[477, 160, 409]","[0.14594607416347138, 0.1270625331971557, 0.12060361702526717]"
898,Testing,"['Quality Assurance (QA) Engineer - job post', 'Software test Engineer ( Entry Level )', 'Firmware Test Engineer']","[875, 675, 142]","[0.2667071995803102, 0.25115078842613875, 0.22600071559408355]"
899,Testing,"['Software test Engineer ( Entry Level )', 'test', 'Wordpress Web Developer']","[675, 607, 13]","[0.12004082937701493, 0.10066107654662318, 0.09575316713029683]"
900,Testing,"['Firmware Test Engineer', 'Quality Assurance (QA) Engineer - job post', 'Software test Engineer ( Entry Level )']","[142, 875, 675]","[0.1348539287812194, 0.11579892032272246, 0.09774516389258325]"
901,Testing,"['Test position', 'Quality Assurance (QA) Engineer - job post', 'Software test Engineer ( Entry Level )']","[281, 875, 675]","[0.37082486970489154, 0.19988240524871145, 0.18564023160818138]"
902,Testing,"['Salesforce.com QA Tester', 'Bulk Product Testing Coordinator', 'Quality Assurance (QA) Engineer - job post']","[146, 145, 875]","[0.18312610380089078, 0.1822474268685206, 0.1819568783924748]"
903,Testing,"['Test position', 'Quality Assurance (QA) Engineer - job post', 'Software test Engineer ( Entry Level )']","[281, 875, 675]","[0.2210388909491222, 0.21754092024779825, 0.2119602218890731]"
904,Testing,"['Project Management Administrator', 'Water Resources Project Manager', 'Project Manager, Construction Manager (Remote), Project ...']","[477, 160, 409]","[0.14594607416347138, 0.1270625331971557, 0.12060361702526717]"
905,Testing,"['Quality Assurance (QA) Engineer - job post', 'Software test Engineer ( Entry Level )', 'Firmware Test Engineer']","[875, 675, 142]","[0.2667071995803102, 0.25115078842613875, 0.22600071559408355]"
906,Testing,"['Software test Engineer ( Entry Level )', 'test', 'Wordpress Web Developer']","[675, 607, 13]","[0.12004082937701493, 0.10066107654662318, 0.09575316713029683]"
907,Testing,"['Firmware Test Engineer', 'Quality Assurance (QA) Engineer - job post', 'Software test Engineer ( Entry Level )']","[142, 875, 675]","[0.1348539287812194, 0.11579892032272246, 0.09774516389258325]"
908,Testing,"['Test position', 'Quality Assurance (QA) Engineer - job post', 'Software test Engineer ( Entry Level )']","[281, 875, 675]","[0.37082486970489154, 0.19988240524871145, 0.18564023160818138]"
909,Testing,"['Salesforce.com QA Tester', 'Bulk Product Testing Coordinator', 'Quality Assurance (QA) Engineer - job post']","[146, 145, 875]","[0.18312610380089078, 0.1822474268685206, 0.1819568783924748]"
910,Testing,"['Test position', 'Quality Assurance (QA) Engineer - job post', 'Software test Engineer ( Entry Level )']","[281, 875, 675]","[0.2210388909491222, 0.21754092024779825, 0.2119602218890731]"
911,Testing,"['Project Management Administrator', 'Water Resources Project Manager', 'Project Manager, Construction Manager (Remote), Project ...']","[477, 160, 409]","[0.14594607416347138, 0.1270625331971557, 0.12060361702526717]"
912,Testing,"['Quality Assurance (QA) Engineer - job post', 'Software test Engineer ( Entry Level )', 'Firmware Test Engineer']","[875, 675, 142]","[0.2667071995803102, 0.25115078842613875, 0.22600071559408355]"
913,Testing,"['Software test Engineer ( Entry Level )', 'test', 'Wordpress Web Developer']","[675, 607, 13]","[0.12004082937701493, 0.10066107654662318, 0.09575316713029683]"
914,Testing,"['Firmware Test Engineer', 'Quality Assurance (QA) Engineer - job post', 'Software test Engineer ( Entry Level )']","[142, 875, 675]","[0.1348539287812194, 0.11579892032272246, 0.09774516389258325]"
915,Testing,"['Test position', 'Quality Assurance (QA) Engineer - job post', 'Software test Engineer ( Entry Level )']","[281, 875, 675]","[0.37082486970489154, 0.19988240524871145, 0.18564023160818138]"
916,Testing,"['Salesforce.com QA Tester', 'Bulk Product Testing Coordinator', 'Quality Assurance (QA) Engineer - job post']","[146, 145, 875]","[0.18312610380089078, 0.1822474268685206, 0.1819568783924748]"
917,Testing,"['Test position', 'Quality Assurance (QA) Engineer - job post', 'Software test Engineer ( Entry Level )']","[281, 875, 675]","[0.2210388909491222, 0.21754092024779825, 0.2119602218890731]"
918,Testing,"['Project Management Administrator', 'Water Resources Project Manager', 'Project Manager, Construction Manager (Remote), Project ...']","[477, 160, 409]","[0.14594607416347138, 0.1270625331971557, 0.12060361702526717]"
919,Testing,"['Quality Assurance (QA) Engineer - job post', 'Software test Engineer ( Entry Level )', 'Firmware Test Engineer']","[875, 675, 142]","[0.2667071995803102, 0.25115078842613875, 0.22600071559408355]"
920,Testing,"['Software test Engineer ( Entry Level )', 'test', 'Wordpress Web Developer']","[675, 607, 13]","[0.12004082937701493, 0.10066107654662318, 0.09575316713029683]"
921,Testing,"['Firmware Test Engineer', 'Quality Assurance (QA) Engineer - job post', 'Software test Engineer ( Entry Level )']","[142, 875, 675]","[0.1348539287812194, 0.11579892032272246, 0.09774516389258325]"
922,Testing,"['Test position', 'Quality Assurance (QA) Engineer - job post', 'Software test Engineer ( Entry Level )']","[281, 875, 675]","[0.37082486970489154, 0.19988240524871145, 0.18564023160818138]"
923,Testing,"['Salesforce.com QA Tester', 'Bulk Product Testing Coordinator', 'Quality Assurance (QA) Engineer - job post']","[146, 145, 875]","[0.18312610380089078, 0.1822474268685206, 0.1819568783924748]"
924,Testing,"['Test position', 'Quality Assurance (QA) Engineer - job post', 'Software test Engineer ( Entry Level )']","[281, 875, 675]","[0.2210388909491222, 0.21754092024779825, 0.2119602218890731]"
925,Testing,"['Project Management Administrator', 'Water Resources Project Manager', 'Project Manager, Construction Manager (Remote), Project ...']","[477, 160, 409]","[0.14594607416347138, 0.1270625331971557, 0.12060361702526717]"
926,Testing,"['Quality Assurance (QA) Engineer - job post', 'Software test Engineer ( Entry Level )', 'Firmware Test Engineer']","[875, 675, 142]","[0.2667071995803102, 0.25115078842613875, 0.22600071559408355]"
927,Testing,"['Software test Engineer ( Entry Level )', 'test', 'Wordpress Web Developer']","[675, 607, 13]","[0.12004082937701493, 0.10066107654662318, 0.09575316713029683]"
928,Testing,"['Firmware Test Engineer', 'Quality Assurance (QA) Engineer - job post', 'Software test Engineer ( Entry Level )']","[142, 875, 675]","[0.1348539287812194, 0.11579892032272246, 0.09774516389258325]"
929,Testing,"['Test position', 'Quality Assurance (QA) Engineer - job post', 'Software test Engineer ( Entry Level )']","[281, 875, 675]","[0.37082486970489154, 0.19988240524871145, 0.18564023160818138]"
930,Testing,"['Salesforce.com QA Tester', 'Bulk Product Testing Coordinator', 'Quality Assurance (QA) Engineer - job post']","[146, 145, 875]","[0.18312610380089078, 0.1822474268685206, 0.1819568783924748]"
931,Testing,"['Test position', 'Quality Assurance (QA) Engineer - job post', 'Software test Engineer ( Entry Level )']","[281, 875, 675]","[0.2210388909491222, 0.21754092024779825, 0.2119602218890731]"
932,Testing,"['Project Management Administrator', 'Water Resources Project Manager', 'Project Manager, Construction Manager (Remote), Project ...']","[477, 160, 409]","[0.14594607416347138, 0.1270625331971557, 0.12060361702526717]"
933,Testing,"['Quality Assurance (QA) Engineer - job post', 'Software test Engineer ( Entry Level )', 'Firmware Test Engineer']","[875, 675, 142]","[0.2667071995803102, 0.25115078842613875, 0.22600071559408355]"
934,Testing,"['Software test Engineer ( Entry Level )', 'test', 'Wordpress Web Developer']","[675, 607, 13]","[0.12004082937701493, 0.10066107654662318, 0.09575316713029683]"
935,Testing,"['Firmware Test Engineer', 'Quality Assurance (QA) Engineer - job post', 'Software test Engineer ( Entry Level )']","[142, 875, 675]","[0.1348539287812194, 0.11579892032272246, 0.09774516389258325]"
936,Testing,"['Test position', 'Quality Assurance (QA) Engineer - job post', 'Software test Engineer ( Entry Level )']","[281, 875, 675]","[0.37082486970489154, 0.19988240524871145, 0.18564023160818138]"
937,Testing,"['Salesforce.com QA Tester', 'Bulk Product Testing Coordinator', 'Quality Assurance (QA) Engineer - job post']","[146, 145, 875]","[0.18312610380089078, 0.1822474268685206, 0.1819568783924748]"
938,Testing,"['Test position', 'Quality Assurance (QA) Engineer - job post', 'Software test Engineer ( Entry Level )']","[281, 875, 675]","[0.2210388909491222, 0.21754092024779825, 0.2119602218890731]"
939,Testing,"['Project Management Administrator', 'Water Resources Project Manager', 'Project Manager, Construction Manager (Remote), Project ...']","[477, 160, 409]","[0.14594607416347138, 0.1270625331971557, 0.12060361702526717]"
940,Testing,"['Quality Assurance (QA) Engineer - job post', 'Software test Engineer ( Entry Level )', 'Firmware Test Engineer']","[875, 675, 142]","[0.2667071995803102, 0.25115078842613875, 0.22600071559408355]"
941,Testing,"['Software test Engineer ( Entry Level )', 'test', 'Wordpress Web Developer']","[675, 607, 13]","[0.12004082937701493, 0.10066107654662318, 0.09575316713029683]"
942,Testing,"['Firmware Test Engineer', 'Quality Assurance (QA) Engineer - job post', 'Software test Engineer ( Entry Level )']","[142, 875, 675]","[0.1348539287812194, 0.11579892032272246, 0.09774516389258325]"
943,Testing,"['Test position', 'Quality Assurance (QA) Engineer - job post', 'Software test Engineer ( Entry Level )']","[281, 875, 675]","[0.37082486970489154, 0.19988240524871145, 0.18564023160818138]"
944,Testing,"['Salesforce.com QA Tester', 'Bulk Product Testing Coordinator', 'Quality Assurance (QA) Engineer - job post']","[146, 145, 875]","[0.18312610380089078, 0.1822474268685206, 0.1819568783924748]"
